fixture_id,family_id,package,hard_fail_code,fixture_variant,mutation_intent,expected_validator_issue,expected_result,artifact_status_after_scan,sidewall_aware_runtime_status_after_scan,runtime_allowed,production_allowed,sidewall_numeric_output_allowed,claim_promotion_allowed,not_evidence,allowed_use,blocked_use
G21C-FIXTURE-011-02,G21B-FAMILY-011,Package B,trapezoid_runtime_without_geometry_primitive,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,trapezoid_runtime_without_geometry_primitive,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-011-03,G21B-FAMILY-011,Package B,trapezoid_runtime_without_geometry_primitive,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,trapezoid_runtime_without_geometry_primitive,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-012-01,G21B-FAMILY-012,Package B,rectangular_sampler_under_trapezoid,direct_violation,minimal negative row mutates the named hard-fail trigger,rectangular_sampler_under_trapezoid,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-012-02,G21B-FAMILY-012,Package B,rectangular_sampler_under_trapezoid,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,rectangular_sampler_under_trapezoid,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-012-03,G21B-FAMILY-012,Package B,rectangular_sampler_under_trapezoid,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,rectangular_sampler_under_trapezoid,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-013-01,G21B-FAMILY-013,Package B,uniform_accessible_area_label_mismatch,direct_violation,minimal negative row mutates the named hard-fail trigger,uniform_accessible_area_label_mismatch,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-013-02,G21B-FAMILY-013,Package B,uniform_accessible_area_label_mismatch,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,uniform_accessible_area_label_mismatch,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-013-03,G21B-FAMILY-013,Package B,uniform_accessible_area_label_mismatch,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,uniform_accessible_area_label_mismatch,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-014-01,G21B-FAMILY-014,Package B,sample_outside_center_support,direct_violation,minimal negative row mutates the named hard-fail trigger,sample_outside_center_support,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-014-02,G21B-FAMILY-014,Package B,sample_outside_center_support,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,sample_outside_center_support,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-014-03,G21B-FAMILY-014,Package B,sample_outside_center_support,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,sample_outside_center_support,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-015-01,G21B-FAMILY-015,Package B,blocked_bin_has_response,direct_violation,minimal negative row mutates the named hard-fail trigger,blocked_bin_has_response,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-015-02,G21B-FAMILY-015,Package B,blocked_bin_has_response,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,blocked_bin_has_response,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-015-03,G21B-FAMILY-015,Package B,blocked_bin_has_response,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,blocked_bin_has_response,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-016-01,G21B-FAMILY-016,Package B,neighbor_fill_blocked_bin,direct_violation,minimal negative row mutates the named hard-fail trigger,neighbor_fill_blocked_bin,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-016-02,G21B-FAMILY-016,Package B,neighbor_fill_blocked_bin,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,neighbor_fill_blocked_bin,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-016-03,G21B-FAMILY-016,Package B,neighbor_fill_blocked_bin,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,neighbor_fill_blocked_bin,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-017-01,G21B-FAMILY-017,Package B,flux_weighted_without_trapezoid_flow_model,direct_violation,minimal negative row mutates the named hard-fail trigger,flux_weighted_without_trapezoid_flow_model,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-017-02,G21B-FAMILY-017,Package B,flux_weighted_without_trapezoid_flow_model,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,flux_weighted_without_trapezoid_flow_model,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-017-03,G21B-FAMILY-017,Package B,flux_weighted_without_trapezoid_flow_model,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,flux_weighted_without_trapezoid_flow_model,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-018-01,G21B-FAMILY-018,Package D,prs_without_geometry_basis,direct_violation,minimal negative row mutates the named hard-fail trigger,prs_without_geometry_basis,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-018-02,G21B-FAMILY-018,Package D,prs_without_geometry_basis,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,prs_without_geometry_basis,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-018-03,G21B-FAMILY-018,Package D,prs_without_geometry_basis,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,prs_without_geometry_basis,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-019-01,G21B-FAMILY-019,Package D,prs_without_particle_radius_support,direct_violation,minimal negative row mutates the named hard-fail trigger,prs_without_particle_radius_support,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-019-02,G21B-FAMILY-019,Package D,prs_without_particle_radius_support,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,prs_without_particle_radius_support,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-019-03,G21B-FAMILY-019,Package D,prs_without_particle_radius_support,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,prs_without_particle_radius_support,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-020-01,G21B-FAMILY-020,Package D,edge4_to_edge20_direct_mapping,direct_violation,minimal negative row mutates the named hard-fail trigger,edge4_to_edge20_direct_mapping,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-020-02,G21B-FAMILY-020,Package D,edge4_to_edge20_direct_mapping,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,edge4_to_edge20_direct_mapping,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-020-03,G21B-FAMILY-020,Package D,edge4_to_edge20_direct_mapping,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,edge4_to_edge20_direct_mapping,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-021-01,G21B-FAMILY-021,Package D,D900_to_D1200_borrowing,direct_violation,minimal negative row mutates the named hard-fail trigger,D900_to_D1200_borrowing,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-021-02,G21B-FAMILY-021,Package D,D900_to_D1200_borrowing,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,D900_to_D1200_borrowing,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-021-03,G21B-FAMILY-021,Package D,D900_to_D1200_borrowing,signature_or_source_drift_probe,cache/source/signature identity changes without matching row fields,D900_to_D1200_borrowing,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-022-01,G21B-FAMILY-022,Package D,auto_admit_220_or_300nm,direct_violation,minimal negative row mutates the named hard-fail trigger,auto_admit_220_or_300nm,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
G21C-FIXTURE-022-02,G21B-FAMILY-022,Package D,auto_admit_220_or_300nm,alias_or_claim_promotion_probe,nearby alias/proxy name tests claim-promotion scanner drift,auto_admit_220_or_300nm,FAIL_CLOSED_OR_BLOCKED_AUDIT,blocked,not_sidewall_runtime_result,false,false,false,false,true,review-only Gate20-to-Gate21 negative mutation scanner;A/B/D hard-fail fixture audit;no-run no-auth,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;rank;JOINT_ROUTE_CLASS;JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula use;direct PRS bin;grain-level ingestion;sidewall PRS/EAS numeric output;validated Brownian/flow/optical/wet physics;COMSOL launch;.mph load;NODI runtime recomputation;Package C physics authorization
