dossier_id,artifact_id,path,sha256,row_count,columns,sample_row_count_read,sample_row_policy,workstream,candidate_claim,required_fields_present,missing_required_fields,units_status,normalization_status,route_view_diameter_bin_binding_status,source_sha_provenance_status,row_identity_status,hash_stability_status,can_close_existing_work_order,can_close_reason,blocked_use,required_next_gate
G2Z-DOSSIER-0011,NODI-G2Y-CENSUS-0045,roadmap/COMSOL_GATE2E_EDGE4_EDGE20_POLICY_EVIDENCE_REQUIREMENTS_20260628.csv,42f5c79ab8b5ab95856f4217d61d97642be764ab9a413c2d1c51f986197bd5be,5,requirement_id|requirement_area|required_evidence|current_source|needed_from_comsol|needed_from_nodi|review_method_candidate|error_loss_semantics|checks|must_remain_review_only_if|formula_use_authorized|direct_prs_bin_claim_authorized,3,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|edge20_bin_id|edge4_bin_label|numeric_aggregation_error_bound|error_bound_units,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
G2Z-DOSSIER-0012,NODI-G2Y-CENSUS-0046,roadmap/COMSOL_GATE2F_EDGE_LOSS_ERROR_SEMANTICS_CANDIDATE_20260628.csv,0bd6752fb6add30aa7fd322d4dc71d0496cf422736e91c7ba745ec920b9f4f8e,4,semantics_row_id|edge4_bin_label|nodi_edge20_definition_hash|candidate_edge20_bins_covered|information_loss_description|aggregation_error_bound_status|numeric_error_bound_value|numeric_error_bound_units|monotonicity_check_required|conservativeness_check_required|reproducibility_check_required|review_only_until_nodi_approval|direct_prs_bin_use_authorized|formula_use_authorized|grain_level_ingestion_authorized|accepted_row_expansion_authorized|allowed_use|blocked_use|required_next_gate,3,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",edge4_bin_label,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|edge20_bin_id|numeric_aggregation_error_bound|error_bound_units,PRESENT_REVIEW_REQUIRED,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,PRESENT_REVIEW_REQUIRED,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
G2Z-DOSSIER-0013,NODI-G2Y-CENSUS-0047,roadmap/COMSOL_GATE2G_EDGE4_EDGE20_STRUCTURAL_COVERAGE_PROOF_PACKET_20260628.md,6fdaa42431277041c07cb8f995f3adcf4205d239a92db814500d9f55bb88f8e9,0,,0,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|edge20_bin_id|edge4_bin_label|numeric_aggregation_error_bound|error_bound_units,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
G2Z-DOSSIER-0014,NODI-G2Y-CENSUS-0069,roadmap/COMSOL_GATE2F_EDGE_LOSS_ERROR_SEMANTICS_PACKET_20260628.md,eedf051df2898821cc6b109b7ab8bd54ec546164da43d5dae294363948d9fee9,0,,0,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|edge20_bin_id|edge4_bin_label|numeric_aggregation_error_bound|error_bound_units,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
G2Z-DOSSIER-0015,NODI-G2Y-CENSUS-0102,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_REQUIREMENTS_20260628.csv,5c985eda1d20f4da91892f5d50e06045e9f7614aef13845cc7c8c6b1a92b7b6e,8,loss_error_requirement_set_id|loss_error_requirement_id|nodi_check_id|semantics_area|nodi_required_evidence|nodi_current_status|comsol_gate2g_status|comsol_evidence_or_gap|numeric_aggregation_error_bound_status|monotonicity_status|conservativeness_status|reproducibility_status|formula_exclusion_active|policy_approval_status|direct_prs_bin_use_authorized|formula_use_authorized|grain_level_ingestion_authorized|accepted_row_expansion_authorized|allowed_use|blocked_use|required_next_gate,3,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|edge20_bin_id|edge4_bin_label|numeric_aggregation_error_bound|error_bound_units,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
G2Z-DOSSIER-0016,NODI-G2Y-CENSUS-0103,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_REQUIREMENTS_PACKET_20260628.md,64b24b44778c9dc2f161be09df84ecc64af0512d1513a79cb04f6ae2e6c7ab21,0,,0,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|edge20_bin_id|edge4_bin_label|numeric_aggregation_error_bound|error_bound_units,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
G2Z-DOSSIER-0017,NODI-G2Y-CENSUS-0104,roadmap/COMSOL_GATE2K_EDGE_CLOSURE_SUBMISSION_TEMPLATE_PACKET_20260628.md,64f68d53d5aef10cdbf77b389e54d29b9c42e3bd4540f901496db538269443b1,0,,0,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|edge20_bin_id|edge4_bin_label|numeric_aggregation_error_bound|error_bound_units,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
G2Z-DOSSIER-0018,NODI-G2Y-CENSUS-0105,roadmap/NODI_LOCAL_MIRROR_AND_PRS_V1_1_CODE_UPGRADE_20260621.md,1ad90dc983a4a02d7606ec8c2b7ea3f500955de6bf48e1ee4e6998ab58c382e1,0,,0,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|edge20_bin_id|edge4_bin_label|numeric_aggregation_error_bound|error_bound_units,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
G2Z-DOSSIER-0019,NODI-G2Y-CENSUS-0106,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,a78646b835646241714d114ed4777188fe7197ff88aff9d5a822ef2849a3d756,8,case_id|priority|route_id_nodi|lambda_nm|W_nominal_nm|D_nm|diameter_nm|NODI_view|particle_kind|distribution_type_required|expected_rows_per_route_diameter_view|expected_base_edge_bins|expected_xz_bins|expected_special_aggregates|expected_events_per_base_bin_per_seed|required_seeds|source_schema_path|source_schema_sha256|source_validator_path|source_validator_sha256|tpd_alignment_source|tpd_scope|generation_preparation_authorized_now|launch_authorized_now|claim_promotion_authorized_now|required_output_status|claim_boundary|forbidden_interpretations,3,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",NODI_view|diameter_nm,source_sha256|row_identity|route_key|bin_basis|edge20_bin_id|edge4_bin_label|numeric_aggregation_error_bound|error_bound_units,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,IMPLICIT_HINT_PRESENT_NOT_ACCEPTED,PRESENT_REVIEW_REQUIRED,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
G2Z-DOSSIER-0020,NODI-G2Y-CENSUS-0156,full_chip/dwg_analysis/transported_position_source_outputs_20260621/TPD_SRC_002_W800_D900_A85_300NM_raw_bin_integrals.csv,29a3803e77681811af0bf3cc9e8a66251041340bef6f72968d7bd65d18c4e37a,4,case_id|run_label|route_geometry_id_comsol|sidewall_deg|depth_um|width_group_um|diameter_nm|mesh_size|bin_id|edge_norm_min|edge_norm_max|velocity_numerator|velocity_total|residence_numerator|residence_total|outlet_entity_count|volume_entity_count|raw_velocity_fraction|raw_residence_fraction|claim_boundary,3,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",diameter_nm,source_sha256|row_identity|route_key|NODI_view|bin_basis|edge20_bin_id|edge4_bin_label|numeric_aggregation_error_bound|error_bound_units,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
G2Z-DOSSIER-0021,NODI-G2Y-CENSUS-0157,roadmap/COMSOL_GATE2G_EDGE_BLOCKER_CARRY_FORWARD_20260628.csv,9132ba874bfd6a172f52d6c7b15ac0f148174304dfd1f763a2daf130ebb7f39a,6,blocker_id|blocked_class|carry_forward_status|reason|direct_prs_bin_use_authorized|formula_use_authorized|grain_level_ingestion_authorized|accepted_row_expansion_authorized|production_ingestion_authorized|runtime_configuration_authorized|allowed_use|blocked_use|required_next_gate,3,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|edge20_bin_id|edge4_bin_label|numeric_aggregation_error_bound|error_bound_units,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
G2Z-DOSSIER-0022,NODI-G2Y-CENSUS-0158,roadmap/COMSOL_GATE2G_EDGE_POLICY_OPTION_MATRIX_20260628.csv,a7f5e551a55863a6c4f7b2534a53e38d9a4ad7f65c020b0881525be886d46594,4,policy_option_id|policy_option|current_support_status|what_it_allows|what_it_does_not_allow|required_evidence_to_upgrade|policy_approval_status|direct_prs_bin_use_authorized|formula_use_authorized|grain_level_ingestion_authorized|accepted_row_expansion_authorized|allowed_use|blocked_use|required_next_gate,3,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|edge20_bin_id|edge4_bin_label|numeric_aggregation_error_bound|error_bound_units,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
G2Z-DOSSIER-0023,NODI-G2Y-CENSUS-0159,roadmap/COMSOL_GATE2H_EDGE_MONOTONICITY_CONSERVATIVENESS_REPRO_CHECKS_20260628.csv,8244df1ec112fb1b2012a20d2ce9fe38406d32f6998a98dd8493a6285061cad7,7,diagnostic_check_id|check_name|check_definition|expected_result_enum|is_policy_result|template_only|formula_use_authorized|direct_prs_bin_use_authorized|grain_level_ingestion_authorized|allowed_use|blocked_use|required_next_gate|notes,3,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|edge20_bin_id|edge4_bin_label|numeric_aggregation_error_bound|error_bound_units,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
G2Z-DOSSIER-0024,NODI-G2Y-CENSUS-0160,roadmap/COMSOL_GATE2H_NON_EDGE_CARRY_FORWARD_AND_HOOKS_20260628.csv,6c2217c188505b26a053f0ac6cf572e4c8dbf3cac058cf545efbec2246caf25b,5,hook_id|workstream|carry_forward_status|description|state_changed_this_gate|formula_use_authorized|direct_prs_bin_use_authorized|grain_level_ingestion_authorized|accepted_row_expansion_authorized|production_ingestion_authorized|runtime_configuration_authorized|allowed_use|blocked_use|required_next_gate,3,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|edge20_bin_id|edge4_bin_label|numeric_aggregation_error_bound|error_bound_units,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
G2Z-DOSSIER-0025,NODI-G2Y-CENSUS-0161,roadmap/COMSOL_GATE2I_EDGE_CLOSURE_POSITIVE_MINIMAL_FIXTURE_SCHEMA_20260628.csv,25a935d245dba3c77189c1608cae222f30841e40d4c4cae2156848ea3fc4e7be,37,schema_field_id|field_name|allowed_value_or_domain|required_for_positive_fixture|example_value_policy|template_only|synthetic_fixture_not_evidence|policy_use_requested_default|formula_use_authorized_default|direct_prs_bin_use_authorized_default|grain_level_ingestion_authorized_default|allowed_use|blocked_use,3,bounded_first_3_rows_not_evidence,EDGE,"edge4-to-edge20 candidate context, policy not approved",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|edge20_bin_id|edge4_bin_label|numeric_aggregation_error_bound|error_bound_units,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2H_OR_FUTURE_EDGE_NUMERIC_LOSS_ERROR_CLOSURE
