synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_artifacts_json,shard_case_id,source_route_id_nodi,candidate_envelope_route_id_nodi,width_sweep_route_id_nodi,route_id_nodi,route_id_role,lambda_nm,source_W_nominal_nm,candidate_envelope_W_top_nm,W_nominal_nm,W_top_nm,W_top_semantics,width_sweep_delta_vs_candidate_nm,width_sweep_delta_vs_source_nm,width_context,D_nm,depth_nm,diameter_nm,annulus_window_id,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,is_canonical_annulus_window,particle_model,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,n_events_requested,random_seed,reference_model,reference_spatial_mode,flow_profile_model,diffusion_hindrance_model,readout_preset,execution_status,n_events_observed,synthetic_counting_context_rate,stable_counting_context_rate,mean_peak_height,mean_local_snr,selected_annulus_source,selected_annulus_edge_norm_min_observed,selected_annulus_edge_norm_max_observed,selected_annulus_n_events,selected_annulus_fraction,selected_annulus_mean_edge_norm,selected_annulus_counting_context_rate,reference_geometry_propagation_status,reference_geometry_claim_level,not_optical_solver_output,optical_solver_trigger_is_result,not_event_run_probability_claim
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P230-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P230-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,230,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,261030,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,381.7583985855684,740337.2870158305,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,5,0.4166666666666667,0.5335802455829751,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P240-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P240-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,240,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,261040,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,444.60384774902667,881282.80028449,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,2,0.16666666666666666,0.5857767250373795,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P250-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P250-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,250,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,261050,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,510.960566891921,889088.134357722,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,5,0.4166666666666667,0.5712032037595206,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P260-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P260-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,260,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,261060,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,589.0067078960061,992477.6554697627,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,2,0.16666666666666666,0.5171517504716985,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P270-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P270-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,270,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,261070,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,667.4444726387875,1359473.9679446295,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,3,0.25,0.5751795940038454,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P280-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P280-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,280,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,261080,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,756.1904655539744,1567140.0954403328,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,4,0.3333333333333333,0.6423932300144806,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P290-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P290-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,290,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,261090,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,852.1532628278443,1469311.1280815017,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,5,0.4166666666666667,0.542611037140641,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P300-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p4_0p7-P300-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,300,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,261100,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,954.7379226775923,1863061.8147144464,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,5,0.4166666666666667,0.5783613227648383,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P40-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P40-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,40,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,261840,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,0.5833333333333334,0.5833333333333334,0.2339506747337145,290.13778147021424,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,7,0.5833333333333334,0.6734129967218264,0.7142857142857143,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P60-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P60-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,60,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,261860,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,1.509700983896864,3021.498738141229,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,3,0.25,0.5757198423699373,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P100-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P100-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,100,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,261900,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,15.586388491096846,29030.039965554537,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.3333333333333333,0.7060907739471851,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P150-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P150-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,150,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,261950,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,78.36731685397294,151454.67265046414,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,3,0.25,0.5372631319599273,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P220-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P220-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,220,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,262020,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,325.1063685402514,632395.5748655241,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.3333333333333333,0.6311996480631803,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P230-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P230-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,230,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,262030,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,381.68159148014274,700058.3946371,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.3333333333333333,0.6242823386297947,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P240-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P240-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,240,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,262040,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,442.5505510028604,760500.4698102511,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,5,0.4166666666666667,0.5838749414367775,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_distribution_weighted_width_sweep_v1,WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P250-N12-TH85,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""605_distribution_bridge"", ""606_distribution_weighted_response_surface"", ""607_full_recompute_distribution_weighted_lock"", ""execute_annulus_row_reused""]",WIDTH-404_W600_D900-to-404_W640_D900-A0p5_0p8-P250-N12-TH85,404/W600/D900,404/W680/D900,404/W640/D900,404/W640/D900,width_sweep_context_not_route_selection,404,600,680,640,640,width_sweep_runtime_top_aperture_surrogate,-40,40,below_current_candidate_width,900,900,250,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,482.5204056533368,482.5204056533368,open,12,262050,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,512.9568387144341,1079616.6613824896,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,6,0.5,0.6669394219371889,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
