synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_route_id_nodi,candidate_envelope_route_id_nodi,width_sweep_route_id_nodi,route_id_role,W_top_nm,candidate_envelope_W_top_nm,width_sweep_delta_vs_candidate_nm,width_context,weighting_mode,weighted_event_rows,canonical_window_present,leading_mass_window_context,leading_peak_contribution_window_context,leading_snr_contribution_window_context,mean_weighted_peak_contribution,mean_weighted_local_snr_contribution,mean_weighted_selected_annulus_fraction,window_summary_json
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D1200-W687-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D1200,404/W607/D1200,404/W687/D1200,width_sweep_summary_context_not_selection,687,607,80,above_boundary_anchor_width,uniform_edge_mass,39,True,0p5_0p8,0p6_0p9,0p4_0p7,132.10668592855686,238207.5297961173,0.11987179487179489,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.29999999999999993, ""peak_contribution"": 131.9524097167487, ""snr_contribution"": 256146.24503390316, ""selected_annulus_fraction_contribution"": 0.0942307692307692}, {""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 132.16465839669854, ""snr_contribution"": 229621.01838040445, ""selected_annulus_fraction_contribution"": 0.12500000000000003}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 132.2029896722233, ""snr_contribution"": 228855.32597404422, ""selected_annulus_fraction_contribution"": 0.1403846153846154}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W600-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W600/D900,width_sweep_summary_context_not_selection,600,580,20,below_boundary_anchor_width,comsol_outlet_flux_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,63.946691278366345,117858.21509415982,0.05449507285522358,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 77.20769822626764, ""snr_contribution"": 141799.25030867237, ""selected_annulus_fraction_contribution"": 0.05914399527870269}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 50.685684330465044, ""snr_contribution"": 93917.17987964727, ""selected_annulus_fraction_contribution"": 0.049846150431744465}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W600-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W600/D900,width_sweep_summary_context_not_selection,600,580,20,below_boundary_anchor_width,comsol_residence_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,107.44884510867725,197989.13204099145,0.09116488704041856,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 123.44137257001707, ""snr_contribution"": 226522.1177153021, ""selected_annulus_fraction_contribution"": 0.09310269277010146}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 91.45631764733743, ""snr_contribution"": 169456.14636668077, ""selected_annulus_fraction_contribution"": 0.08922708131073566}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W600-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W600/D900,width_sweep_summary_context_not_selection,600,580,20,below_boundary_anchor_width,uniform_edge_mass,26,True,0p5_0p8,0p6_0p9,0p6_0p9,125.96973267401009,232225.05478650244,0.1076923076923077,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 125.96826691288916, ""snr_contribution"": 231057.94694866042, ""selected_annulus_fraction_contribution"": 0.09423076923076924}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 125.971198435131, ""snr_contribution"": 233392.1626243445, ""selected_annulus_fraction_contribution"": 0.12115384615384617}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W620-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_summary_context_not_selection,620,580,40,boundary_anchor_width,comsol_outlet_flux_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,64.61233535609736,125539.79293537093,0.06557377894095291,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 78.01863957963067, ""snr_contribution"": 150660.63442721716, ""selected_annulus_fraction_contribution"": 0.08156318278822061}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 51.20603113256406, ""snr_contribution"": 100418.95144352473, ""selected_annulus_fraction_contribution"": 0.04958437509368522}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W620-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_summary_context_not_selection,620,580,40,boundary_anchor_width,comsol_residence_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,108.56971992624085,210959.1383089844,0.10805289771419589,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 124.74301821228856, ""snr_contribution"": 240719.56894466147, ""selected_annulus_fraction_contribution"": 0.12768394256277227}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 92.39642164019314, ""snr_contribution"": 181198.70767330733, ""selected_annulus_fraction_contribution"": 0.08842185286561952}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W620-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_summary_context_not_selection,620,580,40,boundary_anchor_width,uniform_edge_mass,26,True,0p5_0p8,0p5_0p8,0p6_0p9,127.28414964272008,247577.37064181984,0.12403846153846156,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 127.29927548063645, ""snr_contribution"": 245561.8553382255, ""selected_annulus_fraction_contribution"": 0.12884615384615386}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 127.26902380480372, ""snr_contribution"": 249592.88594541422, ""selected_annulus_fraction_contribution"": 0.11923076923076925}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W640-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W640/D900,width_sweep_summary_context_not_selection,640,580,60,above_boundary_anchor_width,comsol_outlet_flux_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,65.28954199481264,123022.12835636537,0.06099047082108357,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 78.87192732083521, ""snr_contribution"": 146524.51114779647, ""selected_annulus_fraction_contribution"": 0.0677871275925158}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 51.70715666879006, ""snr_contribution"": 99519.74556493427, ""selected_annulus_fraction_contribution"": 0.05419381404965133}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W640-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W640/D900,width_sweep_summary_context_not_selection,640,580,60,above_boundary_anchor_width,comsol_residence_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,109.70567400094778,206960.15689741672,0.10163507781393799,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 126.10819380750598, ""snr_contribution"": 234316.6398655935, ""selected_annulus_fraction_contribution"": 0.10650955042285334}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 93.30315419438958, ""snr_contribution"": 179603.67392923994, ""selected_annulus_fraction_contribution"": 0.09676060520502262}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W640-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W640/D900,width_sweep_summary_context_not_selection,640,580,60,above_boundary_anchor_width,uniform_edge_mass,26,True,0p5_0p8,0p5_0p8,0p6_0p9,128.60848854254652,243301.48038936174,0.11923076923076925,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 128.69288770000603, ""snr_contribution"": 239139.87607552207, ""selected_annulus_fraction_contribution"": 0.1076923076923077}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 128.524089385087, ""snr_contribution"": 247463.0847032014, ""selected_annulus_fraction_contribution"": 0.1307692307692308}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W660-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W660/D900,width_sweep_summary_context_not_selection,660,580,80,above_boundary_anchor_width,comsol_outlet_flux_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,65.90019155481598,125072.83785867192,0.05876349210963503,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 79.56916302891234, ""snr_contribution"": 155322.4417156873, ""selected_annulus_fraction_contribution"": 0.06333317016961873}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 52.23122008071961, ""snr_contribution"": 94823.23400165653, ""selected_annulus_fraction_contribution"": 0.05419381404965133}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W660-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W660/D900,width_sweep_summary_context_not_selection,660,580,80,above_boundary_anchor_width,comsol_residence_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,110.73787433099648,209760.1242793732,0.0979376382701449,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 127.22645175572174, ""snr_contribution"": 248407.92589316476, ""selected_annulus_fraction_contribution"": 0.09911467133526716}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 94.2492969062712, ""snr_contribution"": 171112.32266558165, ""selected_annulus_fraction_contribution"": 0.09676060520502262}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W660-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W660/D900,width_sweep_summary_context_not_selection,660,580,80,above_boundary_anchor_width,uniform_edge_mass,26,True,0p5_0p8,0p5_0p8,0p5_0p8,129.8322526882282,244629.2008103734,0.11538461538461542,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 129.83590499873074, ""snr_contribution"": 253532.93124212563, ""selected_annulus_fraction_contribution"": 0.10000000000000002}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 129.82860037772568, ""snr_contribution"": 235725.4703786212, ""selected_annulus_fraction_contribution"": 0.1307692307692308}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W700-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W700/D900,width_sweep_summary_context_not_selection,700,680,20,below_boundary_anchor_width,comsol_outlet_flux_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,86.0741554203935,163332.91995906923,0.07160016774163454,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.28967145283694395, ""peak_contribution"": 124.27649872166126, ""snr_contribution"": 228478.36345924292, ""selected_annulus_fraction_contribution"": 0.07646013965159096}, {""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 80.9134213094888, ""snr_contribution"": 158427.08610594884, ""selected_annulus_fraction_contribution"": 0.07639179919401279}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 53.03254623003044, ""snr_contribution"": 103093.31031201594, ""selected_annulus_fraction_contribution"": 0.06194856437929987}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W700-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W700/D900,width_sweep_summary_context_not_selection,700,680,20,below_boundary_anchor_width,comsol_residence_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,126.06478393157433,240314.92733457676,0.10709310880406823,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.34937254606424806, ""peak_contribution"": 153.11998253101606, ""snr_contribution"": 281530.987832718, ""selected_annulus_fraction_contribution"": 0.09187956553444836}, {""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 129.37727993519258, ""snr_contribution"": 253374.84298449705, ""selected_annulus_fraction_contribution"": 0.11865772601971171}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 95.69708932851437, ""snr_contribution"": 186038.95118651522, ""selected_annulus_fraction_contribution"": 0.11074203485804464}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W700-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W700/D900,width_sweep_summary_context_not_selection,700,680,20,below_boundary_anchor_width,uniform_edge_mass,39,True,0p5_0p8,0p5_0p8,0p5_0p8,131.93642318952564,252503.36383117674,0.11602564102564102,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.29999999999999993, ""peak_contribution"": 131.95024566358884, ""snr_contribution"": 242611.1993387554, ""selected_annulus_fraction_contribution"": 0.07884615384615382}, {""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 132.031614122265, ""snr_contribution"": 258603.19976775022, ""selected_annulus_fraction_contribution"": 0.11923076923076925}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 131.82740978272304, ""snr_contribution"": 256295.69238702458, ""selected_annulus_fraction_contribution"": 0.15000000000000002}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W720-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W720/D900,width_sweep_summary_context_not_selection,720,680,40,boundary_anchor_width,comsol_outlet_flux_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,86.65944887462508,162657.84574718322,0.07894561691531252,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.28967145283694395, ""peak_contribution"": 125.161552694051, ""snr_contribution"": 231213.7223807091, ""selected_annulus_fraction_contribution"": 0.10721121534933682}, {""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 81.3850459400293, ""snr_contribution"": 155993.2726326065, ""selected_annulus_fraction_contribution"": 0.07375063755555067}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 53.43174798979495, ""snr_contribution"": 100766.54222823402, ""selected_annulus_fraction_contribution"": 0.055874997841050066}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W720-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W720/D900,width_sweep_summary_context_not_selection,720,680,40,boundary_anchor_width,comsol_residence_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,126.92047583248569,238694.58278725887,0.1151625690566404,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.34937254606424806, ""peak_contribution"": 154.21120442083588, ""snr_contribution"": 284968.4751280724, ""selected_annulus_fraction_contribution"": 0.12980996807830564}, {""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 130.13299579271896, ""snr_contribution"": 249307.5434447658, ""selected_annulus_fraction_contribution"": 0.11597053159875824}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 96.41722728390225, ""snr_contribution"": 181807.72978893848, ""selected_annulus_fraction_contribution"": 0.0997072074928573}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W720-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W720/D900,width_sweep_summary_context_not_selection,720,680,40,boundary_anchor_width,uniform_edge_mass,39,True,0p5_0p8,0p4_0p7,0p5_0p8,132.83776476795802,250109.68222530233,0.12115384615384617,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.29999999999999993, ""peak_contribution"": 132.89070694141884, ""snr_contribution"": 245582.99238080706, ""selected_annulus_fraction_contribution"": 0.11153846153846152}, {""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 132.8036916899647, ""snr_contribution"": 254358.72095939147, ""selected_annulus_fraction_contribution"": 0.11730769230769232}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 132.81889567249056, ""snr_contribution"": 250387.33333570848, ""selected_annulus_fraction_contribution"": 0.13461538461538464}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W740-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W740/D900,width_sweep_summary_context_not_selection,740,680,60,above_boundary_anchor_width,comsol_outlet_flux_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,87.16981868105744,165354.70717212398,0.08300321295555328,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.28967145283694395, ""peak_contribution"": 125.79711767195332, ""snr_contribution"": 234048.20618629473, ""selected_annulus_fraction_contribution"": 0.10974782129369595}, {""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 81.88544959065695, ""snr_contribution"": 155277.26534454062, ""selected_annulus_fraction_contribution"": 0.08730037093159061}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 53.82688878056201, ""snr_contribution"": 106738.64998553657, ""selected_annulus_fraction_contribution"": 0.05196144664137329}]"
