synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_event_row_id,source_route_id_nodi,candidate_envelope_route_id_nodi,width_sweep_route_id_nodi,route_id_role,W_top_nm,candidate_envelope_W_top_nm,width_sweep_delta_vs_candidate_nm,width_context,annulus_window_id,diameter_nm,n_events_requested,n_events_observed,width_sweep_execution_status,weighting_mode,comsol_weight_profile_diameter_nm,window_probability_mass_surrogate,selected_annulus_fraction,weighted_selected_annulus_fraction_surrogate,mean_peak_height,mean_local_snr,weighted_peak_height_contribution,weighted_local_snr_contribution,weight_claim_level
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P150-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P150-N12-TH85,404/W500/D1200,404/W607/D1200,404/W567/D1200,width_sweep_weighted_context_not_selection,567,607,-40,below_current_candidate_width,0p4_0p7,150,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,220,0.3038099961013544,0.5,0.1519049980506772,77.11615961371764,150057.4816984386,23.42866015159498,45588.962929781694,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P150-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P150-N12-TH85,404/W500/D1200,404/W607/D1200,404/W567/D1200,width_sweep_weighted_context_not_selection,567,607,-40,below_current_candidate_width,0p4_0p7,150,12,12,executed_width_sweep_nodi,comsol_residence_fraction,220,0.35183815564763465,0.5,0.17591907782381733,77.11615961371764,150057.4816984386,27.132407369119026,52795.94760190733,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P220-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P220-N12-TH85,404/W500/D1200,404/W607/D1200,404/W567/D1200,width_sweep_weighted_context_not_selection,567,607,-40,below_current_candidate_width,0p4_0p7,220,12,12,executed_width_sweep_nodi,uniform_edge_mass,220,0.29999999999999993,0.4166666666666667,0.12499999999999997,317.18783202515607,707466.1689389078,95.1563496075468,212239.85068167228,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P220-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P220-N12-TH85,404/W500/D1200,404/W607/D1200,404/W567/D1200,width_sweep_weighted_context_not_selection,567,607,-40,below_current_candidate_width,0p4_0p7,220,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,220,0.3038099961013544,0.4166666666666667,0.12658749837556435,317.18783202515607,707466.1689389078,96.36483401095971,214935.2940271697,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P220-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P220-N12-TH85,404/W500/D1200,404/W607/D1200,404/W567/D1200,width_sweep_weighted_context_not_selection,567,607,-40,below_current_candidate_width,0p4_0p7,220,12,12,executed_width_sweep_nodi,comsol_residence_fraction,220,0.35183815564763465,0.4166666666666667,0.14659923151984777,317.18783202515607,707466.1689389078,111.59878181360266,248913.59206256323,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P230-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P230-N12-TH85,404/W500/D1200,404/W607/D1200,404/W567/D1200,width_sweep_weighted_context_not_selection,567,607,-40,below_current_candidate_width,0p4_0p7,230,12,12,executed_width_sweep_nodi,uniform_edge_mass,300,0.29999999999999993,0.5,0.14999999999999997,370.50397864957785,603361.7593611198,111.15119359487333,181008.5278083359,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P230-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P230-N12-TH85,404/W500/D1200,404/W607/D1200,404/W567/D1200,width_sweep_weighted_context_not_selection,567,607,-40,below_current_candidate_width,0p4_0p7,230,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,300,0.28083486329668744,0.5,0.14041743164834372,370.50397864957785,603361.7593611198,104.050434194933,169445.0172086289,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P230-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P230-N12-TH85,404/W500/D1200,404/W607/D1200,404/W567/D1200,width_sweep_weighted_context_not_selection,567,607,-40,below_current_candidate_width,0p4_0p7,230,12,12,executed_width_sweep_nodi,comsol_residence_fraction,300,0.34783154007463135,0.5,0.17391577003731568,370.50397864957785,603361.7593611198,128.87296949746099,209868.24998071743,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P240-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P240-N12-TH85,404/W500/D1200,404/W607/D1200,404/W567/D1200,width_sweep_weighted_context_not_selection,567,607,-40,below_current_candidate_width,0p4_0p7,240,12,12,executed_width_sweep_nodi,uniform_edge_mass,300,0.29999999999999993,0.16666666666666666,0.04999999999999999,432.8685730262949,711732.4514027213,129.86057190788844,213519.73542081635,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P240-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P240-N12-TH85,404/W500/D1200,404/W607/D1200,404/W567/D1200,width_sweep_weighted_context_not_selection,567,607,-40,below_current_candidate_width,0p4_0p7,240,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,300,0.28083486329668744,0.16666666666666666,0.04680581054944791,432.8685730262949,711732.4514027213,121.56458653127169,199879.2856934995,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P240-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P240-N12-TH85,404/W500/D1200,404/W607/D1200,404/W567/D1200,width_sweep_weighted_context_not_selection,567,607,-40,below_current_candidate_width,0p4_0p7,240,12,12,executed_width_sweep_nodi,comsol_residence_fraction,300,0.34783154007463135,0.16666666666666666,0.05797192334577189,432.8685730262949,711732.4514027213,150.56534240564417,247562.9946925013,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P250-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P250-N12-TH85,404/W500/D1200,404/W607/D1200,404/W567/D1200,width_sweep_weighted_context_not_selection,567,607,-40,below_current_candidate_width,0p4_0p7,250,12,12,executed_width_sweep_nodi,uniform_edge_mass,300,0.29999999999999993,0.4166666666666667,0.12499999999999997,498.38870914124567,898862.379499819,149.51661274237367,269658.71384994563,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P250-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,WIDTH-404_W500_D1200-to-404_W567_D1200-A0p4_0p7-P250-N12-TH85,404/W500/D1200,404/W607/D1200,404/W567/D1200,width_sweep_weighted_context_not_selection,567,607,-40,below_current_candidate_width,0p4_0p7,250,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,300,0.28083486329668744,0.4166666666666667,0.11701452637361977,498.38870914124567,898862.379499819,139.96492500029424,252431.89346936686,comsol_transport_bin_surrogate_not_exact_pxu
