intake_id,source_package_row_id,workstream,nodi_verdict,first_safe_dry_run_state,workstream_isolated,authorization_status,evidence_accepted,approved,blocked_use
G8D-SPEC-INTAKE-0011,G7C-EDGE-011,EDGE,PREAUTH_REQUIRED,EDGE_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0012,G7C-EDGE-012,EDGE,PREAUTH_REQUIRED,EDGE_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0013,G7C-QCH-001,QCH,REJECT_BLOCKED,QCH_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0014,G7C-QCH-002,QCH,REJECT_BLOCKED,QCH_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0015,G7C-QCH-003,QCH,REJECT_BLOCKED,QCH_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0016,G7C-QCH-004,QCH,REJECT_BLOCKED,QCH_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0017,G7C-QCH-005,QCH,REJECT_BLOCKED,QCH_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0018,G7C-QCH-006,QCH,REJECT_BLOCKED,QCH_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0019,G7C-QCH-007,QCH,REJECT_BLOCKED,QCH_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0020,G7C-QCH-008,QCH,REJECT_BLOCKED,QCH_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0021,G7C-QCH-009,QCH,REJECT_BLOCKED,QCH_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0022,G7C-QCH-010,QCH,REJECT_BLOCKED,QCH_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0023,G7C-QCH-011,QCH,REJECT_BLOCKED,QCH_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0024,G7C-QCH-012,QCH,REJECT_BLOCKED,QCH_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0025,G7C-BINDING-001,BINDING,REJECT_BLOCKED,BINDING_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0026,G7C-BINDING-002,BINDING,REJECT_BLOCKED,BINDING_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0027,G7C-BINDING-003,BINDING,REJECT_BLOCKED,BINDING_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0028,G7C-BINDING-004,BINDING,REJECT_BLOCKED,BINDING_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0029,G7C-BINDING-005,BINDING,REJECT_BLOCKED,BINDING_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0030,G7C-BINDING-006,BINDING,REJECT_BLOCKED,BINDING_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0031,G7C-BINDING-007,BINDING,REJECT_BLOCKED,BINDING_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0032,G7C-BINDING-008,BINDING,REJECT_BLOCKED,BINDING_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0033,G7C-BINDING-009,BINDING,REJECT_BLOCKED,BINDING_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0034,G7C-BINDING-010,BINDING,REJECT_BLOCKED,BINDING_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0035,G7C-BINDING-011,BINDING,REJECT_BLOCKED,BINDING_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0036,G7C-BINDING-012,BINDING,REJECT_BLOCKED,BINDING_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0037,,local-Q,RECEIVE_REVIEW_ONLY,local-Q_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0038,,V4,RECEIVE_REVIEW_ONLY,V4_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
G8D-SPEC-INTAKE-0039,,strong-claim,RECEIVE_REVIEW_ONLY,strong-claim_NO_RUN_PREFLIGHT_ONLY,true,NOT_AUTHORIZED_REHEARSAL_ONLY,false,false,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion
