manifest_id,artifact_path,row_count,sha256,allowed_use,blocked_use,not_evidence,no_auth
G7J-MANIFEST-0019,reports/joint_interface_20260629/NODI_COMSOL_GATE7H_RELEASE_FREEZE_BOARD_SUMMARY_20260629.csv,4,2b7810d3043d4fc443dec6ec5bcb2b9906ab4c662049a89ddfad450825fcbf9f,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0020,reports/joint_interface_20260629/NODI_COMSOL_GATE7H_RISK_REGISTER_20260629.csv,3,8f5d3abd598452c53c02fbb4d616b25986793934440af47a4f0cd658cf74fbae,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0021,reports/joint_interface_20260629/NODI_COMSOL_GATE7I_NO_AUTH_SWEEP_20260629.csv,1,071180f8705ff069579d716ef800cace78686c1e821feee30ab9ba4032df9b89,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0022,reports/joint_interface_20260629/NODI_COMSOL_GATE7I_SELF_REVIEW_20260629.csv,10,4f43bbf48d1e6770b8f97cdf494c2a3b6166f7a954e8405d423f177223b81573,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0023,reports/joint_interface_20260629/NODI_COMSOL_GATE7I_VALIDATION_MATRIX_20260629.csv,10,442613885e7bdf215f3c98ebd9a0ac994afa3e8ed0bb52bac4ea7d8d648a85e2,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0024,reports/joint_interface_20260629/NODI_COMSOL_GATE7J_FREEZE_READINESS_PACKAGE_MANIFEST_20260629.csv,24,49b2f6199b9e7420184367e48ee980f4c34bf4426e1a1c955c5ea5b317e0fa5d,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0025,reports/joint_interface_20260629/NODI_COMSOL_GATE7A_REPORT_20260629.json,NA,9e698671faa0eb70624d44c934551d3c8d15325bbae50462495c699d25039cd6,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0026,reports/joint_interface_20260629/NODI_COMSOL_GATE7B_RC51_FREEZE_LOCKFILE_20260629.json,NA,96c4bc2aa793466a356eebb0064e24b685ca3415fde28adb071045bf8c3f395a,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0027,reports/joint_interface_20260629/NODI_COMSOL_GATE7B_REPORT_20260629.json,NA,64d88ce2cafb06f513b256efbf113cfc8b2e0539603804237864eab7c9ef75e7,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0028,reports/joint_interface_20260629/NODI_COMSOL_GATE7C_REPORT_20260629.json,NA,59f113a5045cd4ba65b4e256a3bc2485ece42f8ee82a70fb38c9dc353e9239e8,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0029,reports/joint_interface_20260629/NODI_COMSOL_GATE7D_REPORT_20260629.json,NA,7a1ab725180e6c614c0152c608a632398e68a1a45c722de32f794b0f8bb34b18,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0030,reports/joint_interface_20260629/NODI_COMSOL_GATE7E_REPORT_20260629.json,NA,6c86ba7849ffc837360e6fc16150bd6823f0014ba8a035d5df48a56fc0a67e16,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0031,reports/joint_interface_20260629/NODI_COMSOL_GATE7F_REPORT_20260629.json,NA,f4ae4cf005433f5f6659b6c2b358be79373efb1126bc3b9a6a91fd0342d683d9,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0032,reports/joint_interface_20260629/NODI_COMSOL_GATE7G_REPORT_20260629.json,NA,e332ac8b1eafa459e494e11cedef04b3b4f59c0e4641b990ee2486f9deedfcc6,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0033,reports/joint_interface_20260629/NODI_COMSOL_GATE7H_REPORT_20260629.json,NA,f47636b284eeb8e3f7d7f08a88bdae7e32e9fcdf05b13beba2944f0945a2d1e9,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0034,reports/joint_interface_20260629/NODI_COMSOL_GATE7I_REPORT_20260629.json,NA,048120817e87b4ffd526e97b28fc19694eb94fe59165bd89a1f078542087361c,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
G7J-MANIFEST-0035,reports/joint_interface_20260629/NODI_COMSOL_GATE7J_REPORT_20260629.json,NA,538d62a8e780ed6658c3e9ccfc92528bfdf632ec806616017724ce1b9b1408a2,review-only freeze readiness package,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion,true,true
