manifest_id,artifact_path,row_count,sha256,allowed_use,blocked_use,not_evidence,no_auth
G8K-MANIFEST-0011,reports/joint_interface_20260629/NODI_COMSOL_GATE8F_ISOLATION_MATRIX_20260629.csv,1000,91975b77ed3cc39a1b8a746048421c6fef510ed4f6135ee2743c07830b4e96d2,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0012,reports/joint_interface_20260629/NODI_COMSOL_GATE8F_ISOLATION_SUMMARY_20260629.csv,1,de9cca54a865eadfebb6635917a9d5a51cd668ed103a427fe6641658f2a4f9a5,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0013,reports/joint_interface_20260629/NODI_COMSOL_GATE8G_JOINT_FREEZE_SIGNOFF_CANDIDATE_BOARD_20260629.csv,5,ac02d4160856290ac16042d93dff91666bd8f57e7aeddea5713414bcb5dad952,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0014,reports/joint_interface_20260629/NODI_COMSOL_GATE8G_OPEN_BLOCKER_REGISTER_20260629.csv,3,671483eb60b12e8f5c3f281310c66e1c4393919b2277ff35763c5c34c703dfa3,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0015,reports/joint_interface_20260629/NODI_COMSOL_GATE8H_ANTI_CONFUSION_FORBIDDEN_PROMOTION_TERMS_20260629.csv,16,8dfb859f2e0fb2f88e57784c053ac3d9336126fb3a72f33fbd165870b634af48,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0016,reports/joint_interface_20260629/NODI_COMSOL_GATE8I_HANDOFF_MANIFEST_20260629.csv,4,b0b61fbb5f82023f6f8f5517874fd4db54c7f3f2c6d0ce5558cba7dfa386d950,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0017,reports/joint_interface_20260629/NODI_COMSOL_GATE8I_RELEASE_ARCHIVE_INDEX_20260629.csv,4,ac0a744abe2ac4c1cbfd34772fa9ddf808e7a477823ecd6dca5f80582f7f4d0a,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0018,reports/joint_interface_20260629/NODI_COMSOL_GATE8J_NO_AUTH_SWEEP_20260629.csv,1,b7c49c5b32557241e1c6605a8a9a0582d90726ef1e611a0465b7dc6aa6ccd889,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0019,reports/joint_interface_20260629/NODI_COMSOL_GATE8J_SELF_REVIEW_20260629.csv,12,75da4af7202c3c7be016cb050c08193136a31b0329c97493f70c56685ece5d11,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0020,reports/joint_interface_20260629/NODI_COMSOL_GATE8J_VALIDATION_MATRIX_20260629.csv,12,09875270e61d1ffd1da4130fc906b1215f9fa7dec5c49148a112d51d548880c8,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0021,reports/joint_interface_20260629/NODI_COMSOL_GATE8K_JOINT_FREEZE_REHEARSAL_PACKAGE_MANIFEST_20260629.csv,21,3a45e260fe3e750d7086ec212dd222f1d53e76b3fdfa0be7fb6dc3183b765f99,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0022,reports/joint_interface_20260629/NODI_COMSOL_GATE8A_REPORT_20260629.json,NA,3499a3cb38f486939d1c2d223e9e655d7e35362a406e57ceb90b9c13bebab54b,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0023,reports/joint_interface_20260629/NODI_COMSOL_GATE8B_JOINT_FREEZE_CANDIDATE_LOCKFILE_20260629.json,NA,9aaf6ab2e55c493a78603471e2b50b0e71d78035d68519f9d6bd9887f40ea4ef,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0024,reports/joint_interface_20260629/NODI_COMSOL_GATE8B_REPORT_20260629.json,NA,bacc6e7afb6b4ac1cb5aceec8ec1ef0af2b8806b12215457ced92eb91a696965,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0025,reports/joint_interface_20260629/NODI_COMSOL_GATE8C_REPORT_20260629.json,NA,476ded013fc118f55c6687129b11bac5ce0b33a22be1e70b6c0f0d899564d9b2,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0026,reports/joint_interface_20260629/NODI_COMSOL_GATE8D_REPORT_20260629.json,NA,ce7ee530f9f8bfa8d7a0953ab1154dade25eff3151730e8ee14ab96c1ab9e004,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0027,reports/joint_interface_20260629/NODI_COMSOL_GATE8E_REPORT_20260629.json,NA,e40a3ea60699744fb98c8bfde32123584318c8d1711e27bb6a0930f42db8b3e8,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0028,reports/joint_interface_20260629/NODI_COMSOL_GATE8F_REPORT_20260629.json,NA,0df0cc22bb3854076e9be0a2b862e08f83c555e0d3ef5c3337897027a05a2b05,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0029,reports/joint_interface_20260629/NODI_COMSOL_GATE8G_REPORT_20260629.json,NA,4a753c8ef21e645994501107396be602317862d7e8b5726f32b894266fba3cfd,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0030,reports/joint_interface_20260629/NODI_COMSOL_GATE8H_REPORT_20260629.json,NA,e976299bb548296a365b73cdc33f41634a818a4064d022aa6de19f31bc6f1607,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0031,reports/joint_interface_20260629/NODI_COMSOL_GATE8I_REPORT_20260629.json,NA,ca8df6d5918ee320c32f0277e0fa748c5133ea76a71ce391aea72b6d39b8a3c3,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0032,reports/joint_interface_20260629/NODI_COMSOL_GATE8J_REPORT_20260629.json,NA,72bffd7f5cbac35ad1e1d3469e430b301850e56f3d1f65ea1302fd7b4845c02c,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
G8K-MANIFEST-0033,reports/joint_interface_20260629/NODI_COMSOL_GATE8K_REPORT_20260629.json,NA,8657c8e13a734ae56b0b7f1e08f21e741054c80f682d3df8f0b3abd7412370b8,review-only joint freeze signoff rehearsal package,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;accepted row expansion;direct PRS bin;grain-level ingestion,true,true
