receipt_id,source_manifest_id,artifact_path,absolute_path,artifact_kind,recorded_sha,actual_sha,recorded_row_count,actual_row_count,receipt_status,policy_impact,auth_impact,allowed_use,blocked_use
G6A-RECEIPT-0011,G5H-MANIFEST-011,roadmap/COMSOL_GATE5C_ADAPTER_V3_NEGATIVE_CONTROL_CHECKS_20260629.csv,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5C_ADAPTER_V3_NEGATIVE_CONTROL_CHECKS_20260629.csv,adapter,eafb7d3c186ef5c3b16f2d0846673732169832333051215fecc1ae6e2fb1ca5c,eafb7d3c186ef5c3b16f2d0846673732169832333051215fecc1ae6e2fb1ca5c,288,288,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0012,G5H-MANIFEST-012,roadmap/COMSOL_GATE5C_PRODUCER_ADAPTER_V3_RATIONALE_20260629.md,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5C_PRODUCER_ADAPTER_V3_RATIONALE_20260629.md,packet_markdown,329c9fe9910774cfcc845ab2ce4933b682ff6762f16a072c2c20e0e6352303d9,329c9fe9910774cfcc845ab2ce4933b682ff6762f16a072c2c20e0e6352303d9,NA,NA,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0013,G5H-MANIFEST-013,roadmap/COMSOL_GATE5D_RC5_CONVERGENCE_DELTA_20260629.csv,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5D_RC5_CONVERGENCE_DELTA_20260629.csv,rc5_dictionary,df92935f7a62230d39c95e48b660644c189feb701e7223a99bc45b7e1adb68a1,df92935f7a62230d39c95e48b660644c189feb701e7223a99bc45b7e1adb68a1,366,366,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0014,G5H-MANIFEST-014,roadmap/COMSOL_GATE5D_RC5_PRODUCER_LOCK_CANDIDATE_20260629.csv,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5D_RC5_PRODUCER_LOCK_CANDIDATE_20260629.csv,rc5_dictionary,31b70e8cafb34fc23eed5c1decd37fa1707f4c42403e56bec11c1d87ef9e99ca,31b70e8cafb34fc23eed5c1decd37fa1707f4c42403e56bec11c1d87ef9e99ca,1,1,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0015,G5H-MANIFEST-015,roadmap/COMSOL_GATE5D_RC5_DICTIONARY_CONVERGENCE_PACKET_20260629.md,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5D_RC5_DICTIONARY_CONVERGENCE_PACKET_20260629.md,packet_markdown,a1838dd19ed726ddd5622341915643bcb3b81b2229512444ae4a66416a743f25,a1838dd19ed726ddd5622341915643bcb3b81b2229512444ae4a66416a743f25,NA,NA,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0016,G5H-MANIFEST-016,roadmap/COMSOL_GATE5E_CROSS_SIDE_OWNER_LEDGER_ROUNDTRIP_20260629.csv,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5E_CROSS_SIDE_OWNER_LEDGER_ROUNDTRIP_20260629.csv,owner_ledger,0c7a0ae7182e15ae7951d70a23c6f2717e8348493f9722d3eba0b1778ed1a285,0c7a0ae7182e15ae7951d70a23c6f2717e8348493f9722d3eba0b1778ed1a285,36,36,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0017,G5H-MANIFEST-017,roadmap/COMSOL_GATE5E_COMMAND_GUARD_ROUNDTRIP_CONFORMANCE_20260629.csv,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5E_COMMAND_GUARD_ROUNDTRIP_CONFORMANCE_20260629.csv,command_guard,56752ed2837540db4967bf0696f535e40db77b7078cc8d7852ef9dc7adb554d9,56752ed2837540db4967bf0696f535e40db77b7078cc8d7852ef9dc7adb554d9,6,6,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0018,G5H-MANIFEST-018,roadmap/COMSOL_GATE5E_OWNER_DEPENDENCY_COMMAND_ROUNDTRIP_PACKET_20260629.md,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5E_OWNER_DEPENDENCY_COMMAND_ROUNDTRIP_PACKET_20260629.md,packet_markdown,0db0206d30b7e0cae57163d157c50643a40eb135c6149104ff4c9ae0c365b4f3,0db0206d30b7e0cae57163d157c50643a40eb135c6149104ff4c9ae0c365b4f3,NA,NA,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0019,G5H-MANIFEST-019,roadmap/COMSOL_GATE5F_MUTATION_V5_FIXTURE_CATALOG_20260629.csv,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5F_MUTATION_V5_FIXTURE_CATALOG_20260629.csv,mutation,2ba3e43f51754d0d6299011eace68f17bbf13278b1e9415c81125e4c76df07a3,2ba3e43f51754d0d6299011eace68f17bbf13278b1e9415c81125e4c76df07a3,1800,1800,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0020,G5H-MANIFEST-020,roadmap/COMSOL_GATE5F_MUTATION_V5_VALIDATION_RESULTS_20260629.csv,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5F_MUTATION_V5_VALIDATION_RESULTS_20260629.csv,validation,f1e63e0e0d38bfb5521e3c3804c9e47609384a03170c7aed63643712798badce,f1e63e0e0d38bfb5521e3c3804c9e47609384a03170c7aed63643712798badce,1800,1800,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0021,G5H-MANIFEST-021,roadmap/COMSOL_GATE5F_UNEXPECTED_PASS_REGISTER_20260629.csv,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5F_UNEXPECTED_PASS_REGISTER_20260629.csv,support,cfd2f3dc8dab4b98988174a4bbf41ac1f215760d8e8ff20538d21d9f1d7fd100,cfd2f3dc8dab4b98988174a4bbf41ac1f215760d8e8ff20538d21d9f1d7fd100,1,1,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0022,G5H-MANIFEST-022,roadmap/COMSOL_GATE5F_ACTUAL_INTEROP_STRESS_SCAN_20260629.csv,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5F_ACTUAL_INTEROP_STRESS_SCAN_20260629.csv,support,8460b0981f9ae08edda2a7c398cd7010f481f382bb33aa0b2c9be52ceb2419b6,8460b0981f9ae08edda2a7c398cd7010f481f382bb33aa0b2c9be52ceb2419b6,6,6,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0023,G5H-MANIFEST-023,roadmap/COMSOL_GATE5F_MUTATION_V5_ACTUAL_INTEROP_STRESS_PACKET_20260629.md,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5F_MUTATION_V5_ACTUAL_INTEROP_STRESS_PACKET_20260629.md,packet_markdown,0288441b5af5369efe6450398fe63ce2197d301aac40a4e9f1f196a62bc5ca06,0288441b5af5369efe6450398fe63ce2197d301aac40a4e9f1f196a62bc5ca06,NA,NA,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0024,G5H-MANIFEST-024,roadmap/COMSOL_GATE5G_ACTUAL_BIDIRECTIONAL_RC5_EXCHANGE_INDEX_20260629.csv,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5G_ACTUAL_BIDIRECTIONAL_RC5_EXCHANGE_INDEX_20260629.csv,rc5_dictionary,929664fb70372e865983c5091ec4c3302d6b9eb62a98854933dc92d6fe7f2b7b,929664fb70372e865983c5091ec4c3302d6b9eb62a98854933dc92d6fe7f2b7b,6,6,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0025,G5H-MANIFEST-025,roadmap/COMSOL_GATE5G_ACTUAL_BIDIRECTIONAL_RC5_EXCHANGE_MANIFEST_20260629.csv,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5G_ACTUAL_BIDIRECTIONAL_RC5_EXCHANGE_MANIFEST_20260629.csv,manifest,54aa0d4a34806ed8804c85b278634548a14e5d4df091c364fbeeec0497b33efa,54aa0d4a34806ed8804c85b278634548a14e5d4df091c364fbeeec0497b33efa,6,6,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0026,G5H-MANIFEST-026,roadmap/COMSOL_GATE5G_ACTUAL_BIDIRECTIONAL_RC5_EXCHANGE_ENVELOPE_20260629.csv,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5G_ACTUAL_BIDIRECTIONAL_RC5_EXCHANGE_ENVELOPE_20260629.csv,rc5_dictionary,e88670bc9f318bf778165aeade4eae87d3e6d4ebaf23eb66d8d11d8b027aae59,e88670bc9f318bf778165aeade4eae87d3e6d4ebaf23eb66d8d11d8b027aae59,5,5,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0027,G5H-MANIFEST-027,roadmap/COMSOL_GATE5G_ACTUAL_BIDIRECTIONAL_RC5_EXCHANGE_BUNDLE_20260629.json,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5G_ACTUAL_BIDIRECTIONAL_RC5_EXCHANGE_BUNDLE_20260629.json,rc5_dictionary,b84e054264051d54ba5bad5602d6ac295b622a5d531e0415f0f9a4c79ebdafda,b84e054264051d54ba5bad5602d6ac295b622a5d531e0415f0f9a4c79ebdafda,NA,NA,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0028,G5H-MANIFEST-028,roadmap/COMSOL_GATE5G_ACTUAL_BIDIRECTIONAL_RC5_EXCHANGE_BUNDLE_PACKET_20260629.md,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5G_ACTUAL_BIDIRECTIONAL_RC5_EXCHANGE_BUNDLE_PACKET_20260629.md,packet_markdown,4c70a921b9184fb6fb4e08e550340190ab43f4a2ba632eb4e16853f811094b4e,4c70a921b9184fb6fb4e08e550340190ab43f4a2ba632eb4e16853f811094b4e,NA,NA,MATCH,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0029,G5H-MANIFEST-029,roadmap/COMSOL_GATE5H_ACTUAL_INTEROP_LOCK_VALIDATION_20260629.csv,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5H_ACTUAL_INTEROP_LOCK_VALIDATION_20260629.csv,validation,41afc4c7bafdb48008e96a256acd2acaebd1ca924b639796525f40f765a29686,105be2d01799cceca03795b1173757b7903b90e2347a94a70fd5908edaff4014,18,18,SELF_REFERENTIAL_METADATA_DRIFT_NON_POLICY,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
G6A-RECEIPT-0030,G5H-MANIFEST-030,roadmap/COMSOL_GATE5H_ACTUAL_INTEROP_LOCK_MANIFEST_20260629.csv,C:\Users\Yan\Desktop\Yan\codex project\comsol test\comsol_ev_pbs_bonded_cross_junction\roadmap\COMSOL_GATE5H_ACTUAL_INTEROP_LOCK_MANIFEST_20260629.csv,manifest,e224ad13bedaff57a1d1cdb07ec7123f0ab9c8a399b4874da538d7bfab196225,de3d7bc9a0a497c04865dd5c69c6189429db1123f134ee25ba41d04bbd032b5c,31,31,SELF_REFERENTIAL_METADATA_DRIFT_NON_POLICY,none,none,Gate6 receipt and release-candidate reconciliation only,formula;q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;direct PRS bin;grain-level ingestion;accepted row expansion
