release_field_id,version,canonical_field,nodi_original_field,comsol_original_field,lockstep_status,requiredness,blocked_drift,runtime_schema,evidence_acceptance,authorization
G9B-FIELD-0011,RC5.1-freeze-v1-candidate-20260629,artifact_path,artifact_path,artifact_path,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0012,RC5.1-freeze-v1-candidate-20260629,authorization_flags_false,authorization_flags_false,authorization_flags_false,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0013,RC5.1-freeze-v1-candidate-20260629,authorized,authorized,authorized,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0014,RC5.1-freeze-v1-candidate-20260629,auto_map_authorized,auto_map_authorized,auto_map_authorized,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0015,RC5.1-freeze-v1-candidate-20260629,bin_basis,bin_basis,bin_basis,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0016,RC5.1-freeze-v1-candidate-20260629,bin_coverage,bin_coverage,bin_coverage,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0017,RC5.1-freeze-v1-candidate-20260629,bin_id,bin_id,bin_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0018,RC5.1-freeze-v1-candidate-20260629,binding_blocker,binding_blocker,binding_blocker,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0019,RC5.1-freeze-v1-candidate-20260629,binding_fail_closed,binding_fail_closed,binding_fail_closed,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0020,RC5.1-freeze-v1-candidate-20260629,binding_repair_row_id,binding_repair_row_id,binding_repair_row_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0021,RC5.1-freeze-v1-candidate-20260629,binding_template_row_id,binding_template_row_id,binding_template_row_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0022,RC5.1-freeze-v1-candidate-20260629,blocked_class,blocked_class,blocked_class,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0023,RC5.1-freeze-v1-candidate-20260629,blocked_until,blocked_until,blocked_until,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0024,RC5.1-freeze-v1-candidate-20260629,blocked_use,blocked_use,blocked_use,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0025,RC5.1-freeze-v1-candidate-20260629,blocker_id,blocker_id,blocker_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0026,RC5.1-freeze-v1-candidate-20260629,blocker_if_any,blocker_if_any,blocker_if_any,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0027,RC5.1-freeze-v1-candidate-20260629,blocker_preserved,blocker_preserved,blocker_preserved,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0028,RC5.1-freeze-v1-candidate-20260629,blocker_reason,blocker_reason,blocker_reason,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0029,RC5.1-freeze-v1-candidate-20260629,blocker_type,blocker_type,blocker_type,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0030,RC5.1-freeze-v1-candidate-20260629,can_be_done_without_new_comsol_solve,can_be_done_without_new_comsol_solve,can_be_done_without_new_comsol_solve,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0031,RC5.1-freeze-v1-candidate-20260629,can_close_reason,can_close_reason,can_close_reason,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0032,RC5.1-freeze-v1-candidate-20260629,can_close_work_order,can_close_work_order,can_close_work_order,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0033,RC5.1-freeze-v1-candidate-20260629,can_fix_without_new_comsol_solve,can_fix_without_new_comsol_solve,can_fix_without_new_comsol_solve,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0034,RC5.1-freeze-v1-candidate-20260629,can_repair_without_new_solve,can_repair_without_new_solve,can_repair_without_new_solve,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0035,RC5.1-freeze-v1-candidate-20260629,candidate_claim,candidate_claim,candidate_claim,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0036,RC5.1-freeze-v1-candidate-20260629,candidate_edge20_bins_covered,candidate_edge20_bins_covered,candidate_edge20_bins_covered,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0037,RC5.1-freeze-v1-candidate-20260629,candidate_export_row_id,candidate_export_row_id,candidate_export_row_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0038,RC5.1-freeze-v1-candidate-20260629,candidate_prs_edge20_end_1based,candidate_prs_edge20_end_1based,candidate_prs_edge20_end_1based,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0039,RC5.1-freeze-v1-candidate-20260629,candidate_prs_edge20_ids,candidate_prs_edge20_ids,candidate_prs_edge20_ids,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0040,RC5.1-freeze-v1-candidate-20260629,candidate_prs_edge20_start_1based,candidate_prs_edge20_start_1based,candidate_prs_edge20_start_1based,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0041,RC5.1-freeze-v1-candidate-20260629,candidate_route_family,candidate_route_family,candidate_route_family,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0042,RC5.1-freeze-v1-candidate-20260629,candidate_status,candidate_status,candidate_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0043,RC5.1-freeze-v1-candidate-20260629,carry_forward_status,carry_forward_status,carry_forward_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0044,RC5.1-freeze-v1-candidate-20260629,case_id,case_id,case_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0045,RC5.1-freeze-v1-candidate-20260629,check_definition,check_definition,check_definition,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0046,RC5.1-freeze-v1-candidate-20260629,check_name,check_name,check_name,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0047,RC5.1-freeze-v1-candidate-20260629,checks,checks,checks,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0048,RC5.1-freeze-v1-candidate-20260629,chi_selected_authorized,chi_selected_authorized,chi_selected_authorized,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0049,RC5.1-freeze-v1-candidate-20260629,claim_boundary,claim_boundary,claim_boundary,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0050,RC5.1-freeze-v1-candidate-20260629,claim_promotion_authorized_now,claim_promotion_authorized_now,claim_promotion_authorized_now,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0051,RC5.1-freeze-v1-candidate-20260629,columns,columns,columns,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0052,RC5.1-freeze-v1-candidate-20260629,comsol_artifact_id,comsol_artifact_id,comsol_artifact_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0053,RC5.1-freeze-v1-candidate-20260629,comsol_artifact_path,comsol_artifact_path,comsol_artifact_path,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0054,RC5.1-freeze-v1-candidate-20260629,comsol_evidence_or_gap,comsol_evidence_or_gap,comsol_evidence_or_gap,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0055,RC5.1-freeze-v1-candidate-20260629,comsol_gate2g_status,comsol_gate2g_status,comsol_gate2g_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0056,RC5.1-freeze-v1-candidate-20260629,comsol_gate_id,comsol_gate_id,comsol_gate_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0057,RC5.1-freeze-v1-candidate-20260629,comsol_status,comsol_status,comsol_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0058,RC5.1-freeze-v1-candidate-20260629,conservativeness_check_required,conservativeness_check_required,conservativeness_check_required,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0059,RC5.1-freeze-v1-candidate-20260629,conservativeness_metric,conservativeness_metric,conservativeness_metric,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0060,RC5.1-freeze-v1-candidate-20260629,conservativeness_rule,conservativeness_rule,conservativeness_rule,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0061,RC5.1-freeze-v1-candidate-20260629,conservativeness_status,conservativeness_status,conservativeness_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0062,RC5.1-freeze-v1-candidate-20260629,consumer_candidate,consumer_candidate,consumer_candidate,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0063,RC5.1-freeze-v1-candidate-20260629,coverage_complete,coverage_complete,coverage_complete,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0064,RC5.1-freeze-v1-candidate-20260629,coverage_contiguous,coverage_contiguous,coverage_contiguous,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0065,RC5.1-freeze-v1-candidate-20260629,coverage_nonoverlap_claim_scope,coverage_nonoverlap_claim_scope,coverage_nonoverlap_claim_scope,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0066,RC5.1-freeze-v1-candidate-20260629,current_blocker,current_blocker,current_blocker,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0067,RC5.1-freeze-v1-candidate-20260629,current_source,current_source,current_source,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0068,RC5.1-freeze-v1-candidate-20260629,current_status,current_status,current_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0069,RC5.1-freeze-v1-candidate-20260629,current_support_status,current_support_status,current_support_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0070,RC5.1-freeze-v1-candidate-20260629,d_nm,d_nm,D_nm,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0071,RC5.1-freeze-v1-candidate-20260629,decision_row_id,decision_row_id,decision_row_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0072,RC5.1-freeze-v1-candidate-20260629,depth_coverage,depth_coverage,depth_coverage,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0073,RC5.1-freeze-v1-candidate-20260629,depth_family,depth_family,depth_family,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0074,RC5.1-freeze-v1-candidate-20260629,depth_or_channel_family,depth_or_channel_family,depth_or_channel_family,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0075,RC5.1-freeze-v1-candidate-20260629,depth_um,depth_um,depth_um,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0076,RC5.1-freeze-v1-candidate-20260629,derived_artifact,derived_artifact,derived_artifact,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0077,RC5.1-freeze-v1-candidate-20260629,description,description,description,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0078,RC5.1-freeze-v1-candidate-20260629,diagnostic_check_id,diagnostic_check_id,diagnostic_check_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0079,RC5.1-freeze-v1-candidate-20260629,diameter_binding_status,diameter_binding_status,diameter_binding_status,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0080,RC5.1-freeze-v1-candidate-20260629,diameter_coverage,diameter_coverage,diameter_coverage,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0081,RC5.1-freeze-v1-candidate-20260629,diameter_nm,diameter_nm,diameter_nm,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0082,RC5.1-freeze-v1-candidate-20260629,direct_prs_bin_claim_authorized,direct_prs_bin_claim_authorized,direct_prs_bin_claim_authorized,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0083,RC5.1-freeze-v1-candidate-20260629,direct_prs_bin_use_authorized,direct_prs_bin_use_authorized,direct_prs_bin_use_authorized,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0084,RC5.1-freeze-v1-candidate-20260629,direct_prs_bin_use_authorized_default,direct_prs_bin_use_authorized_default,direct_prs_bin_use_authorized_default,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0085,RC5.1-freeze-v1-candidate-20260629,disposition,disposition,disposition,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0086,RC5.1-freeze-v1-candidate-20260629,distribution_type_required,distribution_type_required,distribution_type_required,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0087,RC5.1-freeze-v1-candidate-20260629,dossier_id,dossier_id,dossier_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0088,RC5.1-freeze-v1-candidate-20260629,edge20_bin_count,edge20_bin_count,edge20_bin_count,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0089,RC5.1-freeze-v1-candidate-20260629,edge20_bin_id,edge20_bin_id,edge20_bin_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0090,RC5.1-freeze-v1-candidate-20260629,edge20_bins_covered,edge20_bins_covered,edge20_bins_covered,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0091,RC5.1-freeze-v1-candidate-20260629,edge20_definition_hash,edge20_definition_hash,edge20_definition_hash,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0092,RC5.1-freeze-v1-candidate-20260629,edge20_reference_units,edge20_reference_units,edge20_reference_units,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0093,RC5.1-freeze-v1-candidate-20260629,edge20_reference_value,edge20_reference_value,edge20_reference_value,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0094,RC5.1-freeze-v1-candidate-20260629,edge4_aggregate_value,edge4_aggregate_value,edge4_aggregate_value,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0095,RC5.1-freeze-v1-candidate-20260629,edge4_bin_label,edge4_bin_label,edge4_bin_label,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0096,RC5.1-freeze-v1-candidate-20260629,edge4_max,edge4_max,edge4_max,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0097,RC5.1-freeze-v1-candidate-20260629,edge4_min,edge4_min,edge4_min,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0098,RC5.1-freeze-v1-candidate-20260629,edge4_to_edge20_policy,edge4_to_edge20_policy,edge4_to_edge20_policy,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0099,RC5.1-freeze-v1-candidate-20260629,edge_bin_label,edge_bin_label,edge_bin_label,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0100,RC5.1-freeze-v1-candidate-20260629,edge_deliverable_row_id,edge_deliverable_row_id,edge_deliverable_row_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0101,RC5.1-freeze-v1-candidate-20260629,edge_norm_max,edge_norm_max,edge_norm_max,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0102,RC5.1-freeze-v1-candidate-20260629,edge_norm_min,edge_norm_min,edge_norm_min,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0103,RC5.1-freeze-v1-candidate-20260629,error_bound_lower,error_bound_lower,error_bound_lower,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0104,RC5.1-freeze-v1-candidate-20260629,error_bound_upper,error_bound_upper,error_bound_upper,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0105,RC5.1-freeze-v1-candidate-20260629,error_loss_semantics,error_loss_semantics,error_loss_semantics,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0106,RC5.1-freeze-v1-candidate-20260629,evidence_class,evidence_class,evidence_class,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0107,RC5.1-freeze-v1-candidate-20260629,evidence_row_id,evidence_row_id,evidence_row_id,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0108,RC5.1-freeze-v1-candidate-20260629,exact_claim_made_by_comsol,exact_claim_made_by_comsol,exact_claim_made_by_comsol,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0109,RC5.1-freeze-v1-candidate-20260629,exact_nodi_prs_match_claim,exact_nodi_prs_match_claim,exact_nodi_prs_match_claim,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0110,RC5.1-freeze-v1-candidate-20260629,exact_prs_match_claim_by_comsol,exact_prs_match_claim_by_comsol,exact_prs_match_claim_by_comsol,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0111,RC5.1-freeze-v1-candidate-20260629,example_value_policy,example_value_policy,example_value_policy,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0112,RC5.1-freeze-v1-candidate-20260629,expected_base_edge_bins,expected_base_edge_bins,expected_base_edge_bins,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
G9B-FIELD-0113,RC5.1-freeze-v1-candidate-20260629,expected_events_per_base_bin_per_seed,expected_events_per_base_bin_per_seed,expected_events_per_base_bin_per_seed,LOCKSTEP_MATCH_OR_ALIAS,review_only_contract_field,semantic change;authorization true;Gate2D row drift;state promotion,false,false,closed
