path,git_status,classification,release_decision
reports/joint_interface_20260701/NODI_COMSOL_PACKAGE_C_RUNTIME_SUBSTEP_POLICY_DESIGN_SOURCE_LOCK_20260701.csv, M,source_locked_upstream_runtime_policy_dirty_context,included_in_chain_rebuild_not_runtime_execution_blocker
reports/joint_interface_20260701/NODI_COMSOL_PACKAGE_C_RUNTIME_SUBSTEP_POLICY_DESIGN_STATUS_20260701.json, M,source_locked_upstream_runtime_policy_dirty_context,included_in_chain_rebuild_not_runtime_execution_blocker
reports/joint_interface_20260701/NODI_PACKAGE_C_AUTHORIZED_MAINLINE_ADVANCEMENT_DIRTY_CONTEXT_20260701.csv, M,source_locked_upstream_mainline_dirty_context,included_in_chain_rebuild_not_runtime_execution_blocker
reports/joint_interface_20260701/NODI_PACKAGE_C_AUTHORIZED_MAINLINE_ADVANCEMENT_MANIFEST_20260701.csv, M,source_locked_upstream_mainline_dirty_context,included_in_chain_rebuild_not_runtime_execution_blocker
reports/joint_interface_20260701/NODI_PACKAGE_C_AUTHORIZED_MAINLINE_ADVANCEMENT_REPORT_20260701.json, M,source_locked_upstream_mainline_dirty_context,included_in_chain_rebuild_not_runtime_execution_blocker
reports/joint_interface_20260701/NODI_PACKAGE_C_AUTHORIZED_MAINLINE_ADVANCEMENT_SOURCE_LOCK_20260701.csv, M,source_locked_upstream_mainline_dirty_context,included_in_chain_rebuild_not_runtime_execution_blocker
reports/joint_interface_20260701/NODI_PACKAGE_C_AUTHORIZED_MAINLINE_ADVANCEMENT_STATUS_20260701.json, M,source_locked_upstream_mainline_dirty_context,included_in_chain_rebuild_not_runtime_execution_blocker
reports/joint_interface_20260701/NODI_PACKAGE_C_POST_PROOF_DELTA_RELEASE_V1_COMSOL_CLEAN_MIRROR_REQUEST_20260701.csv, M,source_locked_upstream_post_proof_dirty_context,included_in_chain_rebuild_not_runtime_execution_blocker
reports/joint_interface_20260701/NODI_PACKAGE_C_POST_PROOF_DELTA_RELEASE_V1_DIRTY_CONTEXT_20260701.csv, M,source_locked_upstream_post_proof_dirty_context,included_in_chain_rebuild_not_runtime_execution_blocker
reports/joint_interface_20260701/NODI_PACKAGE_C_POST_PROOF_DELTA_RELEASE_V1_MANIFEST_20260701.csv, M,source_locked_upstream_post_proof_dirty_context,included_in_chain_rebuild_not_runtime_execution_blocker
reports/joint_interface_20260701/NODI_PACKAGE_C_POST_PROOF_DELTA_RELEASE_V1_RELEASE_SEAL_20260701.csv, M,source_locked_upstream_post_proof_dirty_context,included_in_chain_rebuild_not_runtime_execution_blocker
reports/joint_interface_20260701/NODI_PACKAGE_C_POST_PROOF_DELTA_RELEASE_V1_REPORT_20260701.json, M,source_locked_upstream_post_proof_dirty_context,included_in_chain_rebuild_not_runtime_execution_blocker
reports/joint_interface_20260701/NODI_PACKAGE_C_POST_PROOF_DELTA_RELEASE_V1_SOURCE_LOCK_20260701.csv, M,source_locked_upstream_post_proof_dirty_context,included_in_chain_rebuild_not_runtime_execution_blocker
reports/joint_interface_20260701/NODI_PACKAGE_C_POST_PROOF_DELTA_RELEASE_V1_STATUS_20260701.json, M,source_locked_upstream_post_proof_dirty_context,included_in_chain_rebuild_not_runtime_execution_blocker
reports/joint_interface_20260701/NODI_PACKAGE_C_POST_RC2_DELTA_RELEASE_V2_DELTA_INVENTORY_20260701.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
reports/joint_interface_20260701/NODI_PACKAGE_C_POST_RC2_DELTA_RELEASE_V2_MANIFEST_20260701.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
reports/joint_interface_20260701/NODI_PACKAGE_C_POST_RC2_DELTA_RELEASE_V2_RELEASE_SEAL_20260701.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
reports/joint_interface_20260701/NODI_PACKAGE_C_POST_RC2_DELTA_RELEASE_V2_REPORT_20260701.json, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
reports/joint_interface_20260701/NODI_PACKAGE_C_POST_RC2_DELTA_RELEASE_V2_STATUS_20260701.json, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
reports/joint_interface_20260701/NODI_PACKAGE_C_PROMOTION_SURFACE_QUARANTINE_V1_CENSUS_20260701.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
reports/joint_interface_20260701/NODI_PACKAGE_C_PROMOTION_SURFACE_QUARANTINE_V1_CENSUS_20260701.json, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
reports/joint_interface_20260701/NODI_PACKAGE_C_PROMOTION_SURFACE_QUARANTINE_V1_COMMIT_SEMANTIC_LEDGER_20260701.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
reports/joint_interface_20260701/NODI_PACKAGE_C_PROMOTION_SURFACE_QUARANTINE_V1_QUARANTINE_REGISTER_20260701.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
reports/joint_interface_20260701/NODI_PACKAGE_C_RUNTIME_SUBSTEP_EXECUTION_PACKET_DIRTY_CONTEXT_20260701.csv, M,runtime_execution_packet_output,included_or_rewritten_by_execution_packet
reports/joint_interface_20260701/NODI_PACKAGE_C_RUNTIME_SUBSTEP_EXECUTION_PACKET_MANIFEST_20260701.csv, M,runtime_execution_packet_output,included_or_rewritten_by_execution_packet
reports/joint_interface_20260701/NODI_PACKAGE_C_RUNTIME_SUBSTEP_EXECUTION_PACKET_REPORT_20260701.json, M,runtime_execution_packet_output,included_or_rewritten_by_execution_packet
reports/joint_interface_20260701/NODI_PACKAGE_C_RUNTIME_SUBSTEP_EXECUTION_PACKET_SOURCE_LOCK_20260701.csv, M,runtime_execution_packet_output,included_or_rewritten_by_execution_packet
reports/joint_interface_20260701/NODI_PACKAGE_C_RUNTIME_SUBSTEP_EXECUTION_PACKET_STATUS_20260701.json, M,runtime_execution_packet_output,included_or_rewritten_by_execution_packet
reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_PRESSURE_FLOW_BRIDGE_RELEASE_V1_DIRTY_CLASSIFIER_20260701.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_PRESSURE_FLOW_BRIDGE_RELEASE_V1_MANIFEST_20260701.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_PRESSURE_FLOW_BRIDGE_RELEASE_V1_REPORT_20260701.json, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_PRESSURE_FLOW_BRIDGE_RELEASE_V1_SOURCE_LOCK_20260701.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_PRESSURE_FLOW_BRIDGE_RELEASE_V1_STATUS_20260701.json, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_mandatory_audit/bfp_roi_operator_summary.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_mandatory_audit/candidate_universe_manifest.json, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_mandatory_audit/ev_prior_contaminant_summary.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_mandatory_audit/noise_readout_route_sensitivity.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_mandatory_audit/noise_readout_scenario_bundle.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_mandatory_audit/top_candidate_extended_pairwise_stability.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_mandatory_audit/top_candidate_mandatory_audit.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_mandatory_audit/top_candidate_mandatory_audit_manifest.json, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_mandatory_audit/top_candidate_particle_panel_audit.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_mandatory_audit/tsuyama_bfp_reference_summary.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_physical_ceiling/full_wave_green_tensor_diagnostic.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_physical_ceiling/physical_ceiling_contract_manifest.json, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_physical_ceiling/physical_ceiling_diagnostic_schema_manifest.json, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_physical_ceiling/physical_ceiling_input_binding_manifest.json, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_physical_ceiling/physical_ceiling_route_coverage_manifest.json, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_physical_ceiling/roughness_leakage_diagnostic.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_physical_ceiling/transport_residence_time_diagnostic.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
results/post_v2_physical_ceiling/vector_jones_polarization_diagnostic.csv, M,non_release_dirty_context,ignored_for_runtime_execution_packet_not_source_locked
reports/517_NODI_PACKAGE_C_POST_RC2_DELTA_RELEASE_V1_20260701.md,??,superseded_post_rc2_context,excluded_from_source_lock
reports/joint_interface_20260701/NODI_PACKAGE_C_POST_RC2_DELTA_RELEASE_V1_COMSOL_CLEAN_MIRROR_REQUEST_20260701.md,??,superseded_post_rc2_context,excluded_from_source_lock
tests/test_nodi_package_c_post_rc2_delta_release.py,??,superseded_post_rc2_context,excluded_from_source_lock
tools/audits/build_nodi_package_c_post_rc2_delta_release.py,??,superseded_post_rc2_context,excluded_from_source_lock
