scenario_id,dt_s,rng_seed,band_low_nm,band_high_nm,band_count,n_samples,observed_band_fraction,expected_area_band_fraction,expected_count,binomial_se,abs_z_to_expected,observed_ci95_low,observed_ci95_high,method_formula,candidate_status,claim_boundary,allowed_use,blocked_use
theta89_D1200_r20,2.5e-05,33653,0.0,1.0,407,65536,0.006210327148,0.006272289005,411.060732,0.0003083946,0.20091745,0.005637112964,0.006841428027,expected_fraction=(area(radius+a)-area(radius+b))/area(radius),candidate_expected_band_method_bound_not_proof_registered,near_boundary_expected_band_method_candidate_not_package_c_proof_registered_not_runtime,Package C near-boundary expected-band method candidate;statistical method binding;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
theta89_D1200_r20,2.5e-05,33653,1.0,2.0,405,65536,0.00617980957,0.006256578639,410.031138,0.000308010571,0.249241668,0.005608065785,0.006809443628,expected_fraction=(area(radius+a)-area(radius+b))/area(radius),candidate_expected_band_method_bound_not_proof_registered,near_boundary_expected_band_method_candidate_not_package_c_proof_registered_not_runtime,Package C near-boundary expected-band method candidate;statistical method binding;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
theta87_D1200_r150,1.25e-05,33763,0.0,1.0,1151,65536,0.017562866211,0.016840432432,1103.65458,0.000502630293,1.437306485,0.016585081358,0.018597206907,expected_fraction=(area(radius+a)-area(radius+b))/area(radius),candidate_expected_band_method_bound_not_proof_registered,near_boundary_expected_band_method_candidate_not_package_c_proof_registered_not_runtime,Package C near-boundary expected-band method candidate;statistical method binding;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
theta87_D1200_r150,1.25e-05,33763,1.0,2.0,1073,65536,0.016372680664,0.01677531791,1099.387235,0.000501674239,0.802587047,0.015429034891,0.017373021805,expected_fraction=(area(radius+a)-area(radius+b))/area(radius),candidate_expected_band_method_bound_not_proof_registered,near_boundary_expected_band_method_candidate_not_package_c_proof_registered_not_runtime,Package C near-boundary expected-band method candidate;statistical method binding;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
theta89_D900_r50,5e-05,33383,0.0,1.0,516,65536,0.007873535156,0.007692382566,504.127984,0.000341282198,0.5308,0.007225104462,0.008579657569,expected_fraction=(area(radius+a)-area(radius+b))/area(radius),candidate_expected_band_method_bound_not_proof_registered,near_boundary_expected_band_method_candidate_not_package_c_proof_registered_not_runtime,Package C near-boundary expected-band method candidate;statistical method binding;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
theta89_D900_r50,5e-05,33383,1.0,2.0,519,65536,0.007919311523,0.007666355586,502.42228,0.000340708817,0.742440246,0.007268931489,0.00862737791,expected_fraction=(area(radius+a)-area(radius+b))/area(radius),candidate_expected_band_method_bound_not_proof_registered,near_boundary_expected_band_method_candidate_not_package_c_proof_registered_not_runtime,Package C near-boundary expected-band method candidate;statistical method binding;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
theta83_D1200_r75,1.25e-05,33648,0.0,1.0,722,65536,0.011016845703,0.011884224166,778.844515,0.000423301072,2.049081656,0.010245846901,0.011845167735,expected_fraction=(area(radius+a)-area(radius+b))/area(radius),candidate_expected_band_method_bound_not_proof_registered,near_boundary_expected_band_method_candidate_not_package_c_proof_registered_not_runtime,Package C near-boundary expected-band method candidate;statistical method binding;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
theta83_D1200_r75,1.25e-05,33648,1.0,2.0,794,65536,0.012115478516,0.011846134615,776.348278,0.000422630323,0.637303776,0.011306006806,0.012982144662,expected_fraction=(area(radius+a)-area(radius+b))/area(radius),candidate_expected_band_method_bound_not_proof_registered,near_boundary_expected_band_method_candidate_not_package_c_proof_registered_not_runtime,Package C near-boundary expected-band method candidate;statistical method binding;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
theta89_D900_r30,2.5e-05,33363,0.0,1.0,482,65536,0.007354736328,0.007084298998,464.276619,0.000327615669,0.825471292,0.006728815595,0.008038409598,expected_fraction=(area(radius+a)-area(radius+b))/area(radius),candidate_expected_band_method_bound_not_proof_registered,near_boundary_expected_band_method_candidate_not_package_c_proof_registered_not_runtime,Package C near-boundary expected-band method candidate;statistical method binding;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
theta89_D900_r30,2.5e-05,33363,1.0,2.0,451,65536,0.006881713867,0.007061848656,462.805314,0.000327099844,0.550702767,0.006277033334,0.007544202389,expected_fraction=(area(radius+a)-area(radius+b))/area(radius),candidate_expected_band_method_bound_not_proof_registered,near_boundary_expected_band_method_candidate_not_package_c_proof_registered_not_runtime,Package C near-boundary expected-band method candidate;statistical method binding;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
theta89_D1200_r75,1.25e-05,33708,0.0,1.0,520,65536,0.007934570312,0.007972561321,522.489779,0.000347392798,0.10936038,0.007283541777,0.008643283411,expected_fraction=(area(radius+a)-area(radius+b))/area(radius),candidate_expected_band_method_bound_not_proof_registered,near_boundary_expected_band_method_candidate_not_package_c_proof_registered_not_runtime,Package C near-boundary expected-band method candidate;statistical method binding;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
theta89_D1200_r75,1.25e-05,33708,1.0,2.0,529,65536,0.008071899414,0.007949401781,520.971995,0.000346891909,0.353129115,0.007415062787,0.008786404505,expected_fraction=(area(radius+a)-area(radius+b))/area(radius),candidate_expected_band_method_bound_not_proof_registered,near_boundary_expected_band_method_candidate_not_package_c_proof_registered_not_runtime,Package C near-boundary expected-band method candidate;statistical method binding;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
theta87_D1200_r50,5e-05,33663,0.0,1.0,498,65536,0.007598876953,0.007750706933,507.95033,0.000342563504,0.443217033,0.006962265746,0.008293212076,expected_fraction=(area(radius+a)-area(radius+b))/area(radius),candidate_expected_band_method_bound_not_proof_registered,near_boundary_expected_band_method_candidate_not_package_c_proof_registered_not_runtime,Package C near-boundary expected-band method candidate;statistical method binding;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
theta87_D1200_r50,5e-05,33663,1.0,2.0,480,65536,0.00732421875,0.00772909482,506.533958,0.000342089293,1.183539147,0.006699646966,0.008006546648,expected_fraction=(area(radius+a)-area(radius+b))/area(radius),candidate_expected_band_method_bound_not_proof_registered,near_boundary_expected_band_method_candidate_not_package_c_proof_registered_not_runtime,Package C near-boundary expected-band method candidate;statistical method binding;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
