packet_version,claim_boundary,primary_sidewall_deg_comsol,baseline_sidewall_deg_comsol,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_effective_width_claim,not_production_recommendation,allowed_use,blocked_use,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,row_id,route_id_nodi,route_id_role,lambda_nm,W_nominal_nm,D_nm,diameter_nm,sidewall_deg_comsol,dimension_update_action_594,dimension_context_band,W_top_compensated_proxy_nm,top_width_compensation_proxy_nm,bottom_throat_loss_nm,center_accessible_area_fraction_vs_rectangle,closure_status,annulus_update_action_594,annulus_context_status_594,full_event_delta_available,baseline_event_execution_status,sidewall_event_execution_status,n_events_requested_per_angle,selected_annulus_fraction_rectangle,selected_annulus_fraction_sidewall85,selected_annulus_fraction_delta,selected_annulus_mean_edge_norm_delta,annulus_event_shift_band,annulus_range_update_implication,interference_update_action_594,interference_context_status_594,mean_peak_height_rectangle,mean_peak_height_sidewall85,mean_peak_height_delta,mean_local_snr_delta,synthetic_counting_context_rate_delta,response_event_shift_band,interference_context_implication,integrated_update_state,sidewall_context_status
sidewall_full_event_integrated_update_packet_v1,sidewall_full_event_dimension_annulus_response_context_not_selection,85.0,90.0,True,True,True,True,True,True,True,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,INT-404_W500_D1200-P280-TH85,404/W500/D1200,join_key_only_not_selection,404,500,1200,280,85.0,widen_or_shallow_for_particle_support,geometry_respecification_context,606.0559507432461,106.055950743246,209.97279246221757,0.5179274966216091,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,True,executed_bounded_nodi_shard,executed_bounded_nodi_shard,2,0.5,0.0,-0.5,,moderate_annulus_fraction_shift_context,selected_annulus_0p5_0p8_needs_event_context_review,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,691.3717358637027,681.3237717645726,-10.047964099130127,410267.59489110624,0.0,large_interference_response_shift_context,interference_enhancement_context_changes_under_85deg_sidewall,respecify_geometry_before_response_context_use,full_event_integrated_context_ready
sidewall_full_event_integrated_update_packet_v1,sidewall_full_event_dimension_annulus_response_context_not_selection,85.0,90.0,True,True,True,True,True,True,True,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,INT-404_W500_D1200-P290-TH85,404/W500/D1200,join_key_only_not_selection,404,500,1200,290,85.0,widen_or_shallow_for_particle_support,geometry_respecification_context,606.0941491186795,106.09414911867948,209.97279246221757,0.49478976610152625,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,True,executed_bounded_nodi_shard,executed_bounded_nodi_shard,2,0.5,0.0,-0.5,,moderate_annulus_fraction_shift_context,selected_annulus_0p5_0p8_needs_event_context_review,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,757.934688751768,760.4818864459507,2.547197694182728,330123.1602689889,0.0,small_interference_response_shift_context,interference_enhancement_context_changes_under_85deg_sidewall,respecify_geometry_before_response_context_use,full_event_integrated_context_ready
sidewall_full_event_integrated_update_packet_v1,sidewall_full_event_dimension_annulus_response_context_not_selection,85.0,90.0,True,True,True,True,True,True,True,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,INT-404_W500_D1200-P300-TH85,404/W500/D1200,join_key_only_not_selection,404,500,1200,300,85.0,widen_or_shallow_for_particle_support,geometry_respecification_context,606.132347494113,106.132347494113,209.97279246221757,0.46933826252943495,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,True,executed_bounded_nodi_shard,executed_bounded_nodi_shard,2,0.5,0.0,-0.5,,moderate_annulus_fraction_shift_context,selected_annulus_0p5_0p8_needs_event_context_review,bounded_event_context_shift_observed,sparse_event_context_available,851.6410334949802,852.4993193329299,0.8582858379496656,-446193.9423906829,0.0,low_interference_response_shift_context,interference_context_low_shift_in_sparse_event_run,respecify_geometry_before_response_context_use,full_event_integrated_context_ready
sidewall_full_event_integrated_update_packet_v1,sidewall_full_event_dimension_annulus_response_context_not_selection,85.0,90.0,True,True,True,True,True,True,True,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,INT-404_W500_D900-P40-TH85,404/W500/D900,join_key_only_not_selection,404,500,900,40,85.0,revise_margin_before_runtime_use,dimension_margin_monitor_context,578.8925906750654,78.89259067506545,157.47959434666313,0.8284943680976838,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,True,executed_bounded_nodi_shard,executed_bounded_nodi_shard,2,0.0,1.0,1.0,,large_annulus_fraction_shift_context,selected_annulus_0p5_0p8_needs_event_context_review,surrogate_response_shift_check,surrogate_context_available,0.0,0.22068719735904352,0.22068719735904352,175.83149689620882,0.5,low_interference_response_shift_context,interference_context_low_shift_in_sparse_event_run,event_context_changes_annulus_or_response_followup,full_event_integrated_context_ready
sidewall_full_event_integrated_update_packet_v1,sidewall_full_event_dimension_annulus_response_context_not_selection,85.0,90.0,True,True,True,True,True,True,True,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,INT-404_W500_D900-P60-TH85,404/W500/D900,join_key_only_not_selection,404,500,900,60,85.0,revise_margin_before_runtime_use,dimension_margin_monitor_context,578.9689874259324,78.9689874259324,157.47959434666313,0.8205250285774264,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,True,executed_bounded_nodi_shard,executed_bounded_nodi_shard,2,0.0,0.5,0.5,,moderate_annulus_fraction_shift_context,selected_annulus_0p5_0p8_needs_event_context_review,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,1.5503688922993397,1.7644572819336055,0.2140883896342658,684.0436328287296,0.0,low_interference_response_shift_context,interference_context_low_shift_in_sparse_event_run,event_context_review_before_freezing_annulus_response,full_event_integrated_context_ready
sidewall_full_event_integrated_update_packet_v1,sidewall_full_event_dimension_annulus_response_context_not_selection,85.0,90.0,True,True,True,True,True,True,True,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,INT-404_W500_D900-P100-TH85,404/W500/D900,join_key_only_not_selection,404,500,900,100,85.0,revise_margin_before_runtime_use,dimension_margin_monitor_context,579.1217809276664,79.1217809276663,157.47959434666313,0.8021955476808342,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,True,executed_bounded_nodi_shard,executed_bounded_nodi_shard,2,0.5,0.5,0.0,-0.07484967777784901,low_annulus_fraction_shift_context,selected_annulus_0p5_0p8_retained_with_sidewall_context,bounded_event_context_shift_observed,sparse_event_context_available,15.87310624076067,14.313983929606525,-1.5591223111541446,3771.006619937194,0.0,small_interference_response_shift_context,interference_enhancement_context_changes_under_85deg_sidewall,retain_dimension_with_sidewall_context_overlay,full_event_integrated_context_ready
sidewall_full_event_integrated_update_packet_v1,sidewall_full_event_dimension_annulus_response_context_not_selection,85.0,90.0,True,True,True,True,True,True,True,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,INT-404_W500_D900-P150-TH85,404/W500/D900,join_key_only_not_selection,404,500,900,150,85.0,revise_margin_before_runtime_use,dimension_margin_monitor_context,579.3127728048337,79.31277280483364,157.47959434666313,0.7733920777004754,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,True,executed_bounded_nodi_shard,executed_bounded_nodi_shard,2,0.5,0.5,0.0,-0.011329557763818165,low_annulus_fraction_shift_context,selected_annulus_0p5_0p8_retained_with_sidewall_context,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,73.35903987472821,76.40505628269409,3.0460164079658796,13041.19091099115,0.0,moderate_interference_response_shift_context,interference_enhancement_context_changes_under_85deg_sidewall,event_context_review_before_freezing_annulus_response,full_event_integrated_context_ready
sidewall_full_event_integrated_update_packet_v1,sidewall_full_event_dimension_annulus_response_context_not_selection,85.0,90.0,True,True,True,True,True,True,True,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,INT-404_W500_D900-P220-TH85,404/W500/D900,join_key_only_not_selection,404,500,900,220,85.0,widen_or_shallow_for_particle_support,dimension_update_required_context,579.580161432868,79.580161432868,157.47959434666313,0.7157851377397572,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,True,executed_bounded_nodi_shard,executed_bounded_nodi_shard,2,0.5,0.0,-0.5,,moderate_annulus_fraction_shift_context,selected_annulus_0p5_0p8_needs_event_context_review,bounded_event_context_shift_observed,sparse_event_context_available,304.0884969823254,304.90610685269314,0.8176098703677326,221834.84077776043,0.0,low_interference_response_shift_context,interference_context_low_shift_in_sparse_event_run,dimension_update_with_full_event_context,full_event_integrated_context_ready
sidewall_full_event_integrated_update_packet_v1,sidewall_full_event_dimension_annulus_response_context_not_selection,85.0,90.0,True,True,True,True,True,True,True,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,INT-404_W500_D900-P230-TH85,404/W500/D900,join_key_only_not_selection,404,500,900,230,85.0,widen_or_shallow_for_particle_support,dimension_update_required_context,579.6183598083014,79.6183598083014,157.47959434666313,0.7051171858951799,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,True,executed_bounded_nodi_shard,executed_bounded_nodi_shard,2,0.5,0.5,0.0,0.06872988652256029,low_annulus_fraction_shift_context,selected_annulus_0p5_0p8_retained_with_sidewall_context,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,357.6654341160488,355.8332111952486,-1.8322229208001772,209245.75341133622,0.0,small_interference_response_shift_context,interference_enhancement_context_changes_under_85deg_sidewall,dimension_update_with_full_event_context,full_event_integrated_context_ready
sidewall_full_event_integrated_update_packet_v1,sidewall_full_event_dimension_annulus_response_context_not_selection,85.0,90.0,True,True,True,True,True,True,True,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,INT-404_W500_D900-P240-TH85,404/W500/D900,join_key_only_not_selection,404,500,900,240,85.0,widen_or_shallow_for_particle_support,dimension_update_required_context,579.6565581837349,79.65655818373493,157.47959434666313,0.6936286223702502,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,True,executed_bounded_nodi_shard,executed_bounded_nodi_shard,2,0.0,0.0,0.0,,low_annulus_fraction_shift_context,selected_annulus_0p5_0p8_retained_with_sidewall_context,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,410.22242982494663,408.16356063418107,-2.058869190765563,267908.77286522393,0.0,small_interference_response_shift_context,interference_enhancement_context_changes_under_85deg_sidewall,dimension_update_with_full_event_context,full_event_integrated_context_ready
